GO ID	DB Object Symbol
GO:0007506	TSPY2
GO:0030154	TSPY2
GO:0021987	CCDC85C
GO:0051301	SAC3D1
GO:0045944	ARID3C
GO:0006412	RPL37AP8
GO:0007186	OR5H1
GO:0050911	OR5H1
GO:0006694	SDR42E2
GO:0050790	RGPD3
GO:0045737	SPDYE3
GO:0006811	SLC22A31
GO:0055085	SLC22A31
GO:0007186	OR6C75
GO:0050911	OR6C75
GO:0050911	OR5B21
GO:1904717	SHISA7
GO:2000311	SHISA7
GO:0007214	SHISA7
GO:0007613	SHISA7
GO:0097112	SHISA7
GO:0098962	SHISA7
GO:0106040	SHISA7
GO:1900273	SHISA7
GO:1904717	SHISA7
GO:0071918	AQP7P3
GO:0007399	C3orf70
GO:0048512	C3orf70
GO:0045893	TAF11L2
GO:0002528	C2CD4B
GO:0002675	C2CD4B
GO:0030155	C2CD4B
GO:0006570	TTC36
GO:0007613	TTC36
GO:0008542	TTC36
GO:0010801	TTC36
GO:0021954	TTC36
GO:0032091	TTC36
GO:0032435	TTC36
GO:1902915	TTC36
GO:0016567	RFPL4A
GO:0045737	SPDYE4
GO:0007186	OR2AG2
GO:0050911	OR2AG2
GO:0055085	AQP12B
GO:0007186	OR6C76
GO:0050911	OR6C76
GO:0032755	SIGLEC16
GO:1900426	SIGLEC16
GO:0000226	FIGNL2
GO:0080154	FAM170B
GO:2000344	FAM170B
GO:0007186	OR5K4
GO:0050911	OR5K4
GO:0021521	DBX1
GO:0007186	OR52A4P
GO:0050911	OR52A4P
GO:0006413	EIF4E1B
GO:0006417	EIF4E1B
GO:0043086	ANXA2P2
GO:0043086	ANXA2P2
GO:0070588	ANXA2P2
GO:0007186	OR4C45
GO:0050911	OR4C45
GO:0007155	COL6A6
GO:0045944	ZNF729
GO:0000902	GJE1
GO:0002088	GJE1
GO:0035265	GJE1
GO:0055085	GJE1
GO:0001764	DRGX
GO:0007411	DRGX
GO:0009593	DRGX
GO:0016048	DRGX
GO:0021516	DRGX
GO:0021559	DRGX
GO:0050954	DRGX
GO:0001701	IFITM5
GO:0030282	IFITM5
GO:0030500	IFITM5
GO:0060349	IFITM5
GO:0007186	OR2AT4
GO:0050911	OR2AT4
GO:0070374	OR2AT4
GO:0016567	MARCHF11
GO:0018095	TTLL13
GO:0006814	SLC38A8
GO:0015807	SLC38A8
GO:1902475	SLC38A8
GO:0006874	DHRS7C
GO:0010880	DHRS7C
GO:0046323	DHRS7C
GO:0045737	SPDYE16
GO:0006096	ENO4
GO:0008150	ENO4
GO:0030317	ENO4
GO:0044782	ENO4
GO:0006511	USP27X
GO:0016579	USP27X
GO:0043065	USP27X
GO:0045087	USP27X
GO:0050821	USP27X
GO:0050821	USP27X
GO:0051607	USP27X
GO:0060340	USP27X
GO:0070536	USP27X
GO:0071108	USP27X
GO:0071108	USP27X
GO:0006357	ZNF716
GO:0018094	TTLL8
GO:0018094	TTLL8
GO:0030317	TTLL8
GO:0045292	NCBP2L
GO:0002040	YJEFN3
GO:0006869	YJEFN3
GO:0008593	YJEFN3
GO:0010874	YJEFN3
GO:0016525	YJEFN3
GO:0031580	YJEFN3
GO:0071425	YJEFN3
GO:0016567	ZSWIM8
GO:0016567	ZSWIM8
GO:0043161	ZSWIM8
GO:2000627	ZSWIM8
GO:2000627	ZSWIM8
GO:0050790	ARHGAP32
GO:0051056	ARHGAP32
GO:0007224	DISP2
GO:0051607	TBKBP1
GO:0060337	TBKBP1
GO:0000381	SRRM4
GO:0000381	SRRM4
GO:0006397	SRRM4
GO:0007399	SRRM4
GO:0007605	SRRM4
GO:0008380	SRRM4
GO:0030154	SRRM4
GO:0043484	SRRM4
GO:0007605	SOBP
GO:0007626	SOBP
GO:0050890	SOBP
GO:0090102	SOBP
GO:0051028	POM121C
GO:0006351	LINC00473
GO:0006887	WASHC1
GO:0010507	WASHC1
GO:0015031	WASHC1
GO:0016197	WASHC1
GO:0016197	WASHC1
GO:0022617	WASHC1
GO:0030335	WASHC1
GO:0031274	WASHC1
GO:0031396	WASHC1
GO:0032456	WASHC1
GO:0034314	WASHC1
GO:0034314	WASHC1
GO:0034315	WASHC1
GO:0042147	WASHC1
GO:0042147	WASHC1
GO:0043553	WASHC1
GO:0010951	A2ML1
GO:0010951	A2ML1
GO:0052548	A2ML1
GO:0002376	CD300LB
GO:0006508	CLCA1
GO:0006816	CLCA1
GO:0034220	CLCA1
GO:0071456	CLCA1
GO:1902476	CLCA1
GO:1902476	CLCA1
GO:0045893	POU2AF3
GO:0042307	EFCAB7
GO:0045944	EFCAB7
GO:1903569	EFCAB7
GO:0006259	DDX11L8
GO:0005975	YDJC
GO:0007214	GABRR3
GO:0007268	GABRR3
GO:0060079	GABRR3
GO:0045944	ZNF850
GO:0007219	NEURL1B
GO:0016567	NEURL1B
GO:0070086	NEURL1B
GO:0007130	SYCE1L
GO:0000712	CENPX
GO:0031297	CENPX
GO:0031398	CENPX
GO:0036297	CENPX
GO:0051301	CENPX
GO:0051382	CENPX
GO:0035094	GNAT3
GO:0050917	GNAT3
GO:0007131	RNF212B
GO:0002253	HMSD
GO:0010951	HMSD
GO:0001947	NOTO
GO:0009880	NOTO
GO:0009953	NOTO
GO:0030903	NOTO
GO:0044458	NOTO
GO:1902017	NOTO
GO:0006357	ZNF724
GO:0015031	BBIP1
GO:0042755	BBIP1
GO:0060271	BBIP1
GO:0060271	BBIP1
GO:0009410	SMTNL1
GO:0014823	SMTNL1
GO:0018105	SMTNL1
GO:0042310	SMTNL1
GO:0045892	SMTNL1
GO:0045907	SMTNL1
GO:0048644	SMTNL1
GO:0006511	USP17L5
GO:0006915	USP17L5
GO:0006915	LGALS16
GO:0070234	LGALS16
GO:0006479	CSKMT
GO:0018023	CSKMT
GO:0018026	CSKMT
GO:0018027	CSKMT
GO:0006357	ZNF727
GO:0050790	NCF1C
GO:0007098	HEPACAM2
GO:0051301	HEPACAM2
GO:0050790	ARHGEF33
GO:0006914	BECN2
GO:0008333	BECN2
GO:1990172	BECN2
GO:0006914	BECN2
GO:0008333	BECN2
GO:0042593	BECN2
GO:1990172	BECN2
GO:0006310	MEI4
GO:0007129	MEI4
GO:0007283	MEI4
GO:0042138	MEI4
GO:0048477	MEI4
GO:0000387	SNRPGP15
GO:0006636	FADS2B
GO:0016197	WASH4P
GO:0016197	WASH4P
GO:0034314	WASH4P
GO:0034315	WASH4P
GO:0042147	WASH4P
GO:0030513	ELAPOR2
GO:0045684	ELAPOR2
GO:0051961	ELAPOR2
GO:0007605	GRXCR1
GO:0042491	GRXCR1
GO:0048563	GRXCR1
GO:0060118	GRXCR1
GO:0060119	GRXCR1
GO:0060122	GRXCR1
GO:0006486	B3GALT9
GO:0021517	VSTM5
GO:0046847	VSTM5
GO:0051260	VSTM5
GO:1904891	VSTM5
GO:0042742	DEFB108A
GO:0045087	DEFB108A
GO:0008150	NUDT19
GO:0009062	NUDT19
GO:0015938	NUDT19
GO:0036114	NUDT19
GO:0044580	NUDT19
GO:1901289	NUDT19
GO:1902858	NUDT19
GO:2001294	NUDT19
GO:0045944	ZNF99
GO:0034765	KCNU1
GO:0071805	KCNU1
GO:0035556	DCDC2C
GO:0071108	MINDY4B
GO:0006357	FOXO6
GO:0007613	FOXO6
GO:0060999	FOXO6
GO:0007283	EFCAB9
GO:0030317	EFCAB9
GO:0048240	EFCAB9
GO:0008544	EVPLL
GO:0007155	COL6A5
GO:0001824	KPNA7
GO:0006606	KPNA7
GO:0010628	KPNA7
GO:0010629	KPNA7
GO:1902466	KPNA7
GO:0002191	MIF4GD
GO:0045727	MIF4GD
GO:0006805	AHRR
GO:0030522	AHRR
GO:0002456	MYO1G
GO:0006887	MYO1G
GO:0031589	MYO1G
GO:0038096	MYO1G
GO:0071976	MYO1G
GO:0072678	MYO1G
GO:0120117	MYO1G
GO:0038084	FBXW7-AS1
GO:0086100	FBXW7-AS1
GO:0035338	HACD1
GO:0007605	ESPN
GO:0030034	ESPN
GO:0006915	KLLN
GO:0007049	KLLN
GO:0051726	B2RBV5
GO:0007186	OR11H12
GO:0050911	OR11H12
GO:0002376	HMGB1P1
GO:0031347	HMGB1P1
GO:0032103	HMGB1P1
GO:0007601	MYO9A
GO:0034329	MYO9A
GO:0035556	MYO9A
GO:0043547	MYO9A
GO:0045198	MYO9A
GO:0051056	MYO9A
GO:0150011	MYO9A
GO:0045666	VWC2L
GO:0007288	CFAP97D1
GO:0000122	ZBTB42
GO:0007517	ZBTB42
GO:0016570	KDM4E
GO:0016570	KDM4E
GO:0016570	KDM4E
GO:0007141	BTBD18
GO:0007283	BTBD18
GO:0010529	BTBD18
GO:0030154	BTBD18
GO:0032968	BTBD18
GO:0140541	BTBD18
GO:0016239	EPM2A
GO:0032007	EPM2A
GO:0051494	IQCJ-SCHIP1
GO:0048172	SHISA9
GO:0098962	SHISA9
GO:0006357	ZNF736
GO:0006357	ZNF732
GO:0007283	SPATA31C2
GO:0030154	SPATA31C2
GO:0006751	GGTLC3
GO:0008150	GGTLC3
GO:1901750	GGTLC3
GO:0001732	EIF3CL
GO:0002250	TARM1
GO:0045087	TARM1
GO:2000515	TARM1
GO:0045944	ZNF814
GO:0002250	TRDC
GO:0046629	TRDC
GO:0050852	TRDC
GO:0015031	GPR89A
GO:0015698	GPR89A
GO:0030217	GPR89A
GO:0034220	GPR89A
GO:0034220	GPR89A
GO:0034765	GPR89A
GO:0043123	GPR89A
GO:0051452	GPR89A
GO:0005978	PPP1R3G
GO:0042593	PPP1R3G
GO:0045725	PPP1R3G
GO:2000467	PPP1R3G
GO:0007005	KIF28P
GO:0072384	KIF28P
GO:0019230	TMEM150C
GO:0034220	TMEM150C
GO:0071260	TMEM150C
GO:0019516	C0HLV8
GO:0006397	HOXB-AS3
GO:0008380	HOXB-AS3
GO:0043484	HOXB-AS3
GO:0050821	HOXB-AS3
GO:2000632	HOXB-AS3
GO:0048255	SEPTIN14P20
GO:1902416	SEPTIN14P20
GO:0006622	WASH3P
GO:0007032	WASH3P
GO:0016197	WASH3P
GO:0016197	WASH3P
GO:0034314	WASH3P
GO:0034315	WASH3P
GO:0042147	WASH3P
GO:0045022	WASH3P
GO:0097502	ALG1L2
GO:0006511	USP17L15
GO:0035556	RASA4B
GO:0043087	RASA4B
GO:0046580	RASA4B
GO:0071277	RASA4B
GO:0008360	PALM2AKAP2
GO:0006355	KRBOX1
GO:0045892	HSBP1L1
GO:0010607	PATL2
GO:0017148	PATL2
GO:0006511	USP17L10
GO:0006511	USP17L13
GO:0010717	MCRIP1
GO:0006511	USP17L12
GO:0014728	KBTBD13
GO:0090076	KBTBD13
GO:0007015	KBTBD13
GO:0016567	KBTBD13
GO:0006703	AKR1B15
GO:0042572	AKR1B15
GO:0006357	MEIOSIN
GO:0007283	MEIOSIN
GO:0048477	MEIOSIN
GO:0051321	MEIOSIN
GO:0071300	MEIOSIN
GO:0090427	MEIOSIN
GO:0008150	ADM5
GO:0006511	USP17L11
GO:0007342	C11orf94
GO:0035036	C11orf94
GO:0035437	C11orf94
GO:0001819	KLRF2
GO:0043320	KLRF2
GO:0006511	USP17L21
GO:0006511	USP17L18
GO:0006511	USP17L22
GO:0006511	USP17L23
GO:0016579	USP17L23
GO:0006511	USP17L17
GO:0006511	USP17L19
GO:0007049	MCIDAS
GO:0007346	MCIDAS
GO:0007346	MCIDAS
GO:0030174	MCIDAS
GO:0044458	MCIDAS
GO:0044458	MCIDAS
GO:0045944	MCIDAS
GO:0060271	MCIDAS
GO:0098534	MCIDAS
GO:1902017	MCIDAS
GO:1903251	MCIDAS
GO:0006511	USP17L20
GO:0032731	STMP1
GO:0033617	STMP1
GO:0034551	STMP1
GO:0045087	STMP1
GO:0097250	STMP1
GO:1900227	STMP1
GO:0006120	NDUFC2-KCTD14
GO:0016567	RFPL4AL1
GO:0007165	INS-IGF2
GO:0016925	SUMO1P1
GO:0016925	SUMO1P1
GO:0030578	SUMO1P1
GO:0055085	SLCO1B7
GO:0009966	CNK3/IPCEF1
GO:2001114	CNK3/IPCEF1
GO:0008284	TMEM250
GO:0048524	TMEM250
GO:0008150	C3orf84
GO:0003341	PIERCE2
GO:0007368	PIERCE2
GO:0035082	PIERCE2
GO:0006915	PANO1
GO:0031647	PANO1
GO:0032435	PANO1
GO:0043065	PANO1
GO:0007608	GFY
GO:0050896	GFY
GO:0097499	GFY
GO:1905515	GFY
GO:0030335	SMIM22
GO:0032956	SMIM22
GO:0042127	SMIM22
GO:0051726	SMIM22
GO:0140042	SMIM22
GO:0007260	IFNL4
GO:0007260	IFNL4
GO:0038196	IFNL4
GO:0050778	IFNL4
GO:0051607	IFNL4
GO:0098586	IFNL4
GO:0050821	ASDURF
GO:0007049	DCDC1
GO:0035556	DCDC1
GO:0051301	DCDC1
GO:1902412	DCDC1
GO:0006949	ERVH48-1
GO:0006259	DNASE2
GO:0043353	DNASE2
GO:0050776	DNASE2
GO:0090305	DNASE2
GO:0090305	DNASE2
GO:0008610	AGPS
GO:0008611	AGPS
GO:0008611	AGPS
GO:0007338	UBXN8
GO:0030433	UBXN8
GO:0000226	KIF2A
GO:0007019	KIF2A
GO:0007052	KIF2A
GO:0007399	KIF2A
GO:0030154	KIF2A
GO:0030334	KIF2A
GO:0051301	KIF2A
GO:0090307	KIF2A
GO:0001558	SGK1
GO:0006468	SGK1
GO:0006814	SGK1
GO:0006915	SGK1
GO:0006974	SGK1
GO:0007616	SGK1
GO:0008217	SGK1
GO:0030334	SGK1
GO:0032411	SGK1
GO:0042127	SGK1
GO:0042981	SGK1
GO:0050790	SGK1
GO:0051090	SGK1
GO:0060453	SGK1
GO:0070294	SGK1
GO:1901796	SGK1
GO:1904045	SGK1
GO:0006139	TK2
GO:0009157	TK2
GO:0009157	TK2
GO:0009157	TK2
GO:0009165	TK2
GO:0016310	TK2
GO:0043097	TK2
GO:0046092	TK2
GO:0046104	TK2
GO:0071897	TK2
GO:0001503	FZD9
GO:0001836	FZD9
GO:0007186	FZD9
GO:0007399	FZD9
GO:0007405	FZD9
GO:0007611	FZD9
GO:0030183	FZD9
GO:0030501	FZD9
GO:0043065	FZD9
GO:0043524	FZD9
GO:0043524	FZD9
GO:0051480	FZD9
GO:0051726	FZD9
GO:0051902	FZD9
GO:0060546	FZD9
GO:0090263	FZD9
GO:0099173	FZD9
GO:0099566	FZD9
GO:1901029	FZD9
GO:1904393	FZD9
GO:1904394	FZD9
GO:1990523	FZD9
GO:2000179	FZD9
GO:0000398	DDX39A
GO:0006405	DDX39A
GO:0006406	DDX39A
GO:0001666	PDLIM1
GO:0006357	PDLIM1
GO:0006979	PDLIM1
GO:0010761	PDLIM1
GO:0030011	PDLIM1
GO:0030036	PDLIM1
GO:0030950	PDLIM1
GO:0043149	PDLIM1
GO:0045893	PDLIM1
GO:0098609	PDLIM1
GO:0015937	ACOT7
GO:0036114	ACOT7
GO:0036116	ACOT7
GO:0051792	ACOT7
GO:1900535	ACOT7
GO:0006612	MYO1C
GO:0006612	MYO1C
GO:0030335	MYO1C
GO:0038089	MYO1C
GO:0071346	MYO1C
GO:0090314	MYO1C
GO:1900078	MYO1C
GO:1900748	MYO1C
GO:2000810	MYO1C
GO:0008150	MYO1F
GO:0002553	SNAP23
GO:0006892	SNAP23
GO:0006903	SNAP23
GO:0015031	SNAP23
GO:0061025	SNAP23
GO:0007005	HAX1
GO:0014068	HAX1
GO:0030833	HAX1
GO:0030854	HAX1
GO:0033138	HAX1
GO:0042981	HAX1
GO:0043066	HAX1
GO:0045944	HAX1
GO:0050731	HAX1
GO:0051897	HAX1
GO:0071345	HAX1
GO:1903146	HAX1
GO:1903214	HAX1
GO:2000251	HAX1
GO:0006281	EYA2
GO:0006325	EYA2
GO:0006470	EYA2
GO:0007501	EYA2
GO:0014706	EYA2
GO:0016570	EYA2
GO:0097192	EYA2
GO:0097345	EYA2
GO:0006813	FXYD1
GO:0006813	FXYD1
GO:0006814	FXYD1
GO:0006814	FXYD1
GO:0006821	FXYD1
GO:0006936	FXYD1
GO:0008016	FXYD1
GO:0010734	FXYD1
GO:0086036	FXYD1
GO:1902476	FXYD1
GO:1903278	FXYD1
GO:1903278	FXYD1
GO:2000649	FXYD1
GO:0006351	AIP
GO:0006626	AIP
GO:0006805	AIP
GO:0010738	AIP
GO:0022417	AIP
GO:0045893	AIP
GO:0051344	AIP
GO:0001938	CCL24
GO:0006935	CCL24
GO:0006955	CCL24
GO:0007010	CCL24
GO:0007165	CCL24
GO:0007267	CCL24
GO:0008360	CCL24
GO:0030335	CCL24
GO:0030838	CCL24
GO:0043547	CCL24
GO:0045766	CCL24
GO:0048245	CCL24
GO:0050729	CCL24
GO:2000418	CCL24
GO:0006955	GTPBP1
GO:0007165	GTPBP1
GO:0046039	GTPBP1
GO:0061014	GTPBP1
GO:0006813	KCNK1
GO:0035094	KCNK1
GO:0035725	KCNK1
GO:0060075	KCNK1
GO:0071805	KCNK1
GO:0071805	KCNK1
GO:0032673	LGALS9
GO:0032674	LGALS9
GO:0034134	LGALS9
GO:0034142	LGALS9
GO:0097029	LGALS9
GO:1900744	LGALS9
GO:0002519	LGALS9
GO:0006935	LGALS9
GO:0006954	LGALS9
GO:0007565	LGALS9
GO:0010628	LGALS9
GO:0010629	LGALS9
GO:0010629	LGALS9
GO:0032496	LGALS9
GO:0032682	LGALS9
GO:0032689	LGALS9
GO:0032720	LGALS9
GO:0032729	LGALS9
GO:0032731	LGALS9
GO:0032733	LGALS9
GO:0032733	LGALS9
GO:0032735	LGALS9
GO:0032735	LGALS9
GO:0032736	LGALS9
GO:0032753	LGALS9
GO:0032753	LGALS9
GO:0032755	LGALS9
GO:0032757	LGALS9
GO:0032760	LGALS9
GO:0032834	LGALS9
GO:0038066	LGALS9
GO:0043123	LGALS9
GO:0043305	LGALS9
GO:0045953	LGALS9
GO:0046007	LGALS9
GO:0046598	LGALS9
GO:0051092	LGALS9
GO:0060135	LGALS9
GO:0070241	LGALS9
GO:0070371	LGALS9
GO:0070374	LGALS9
GO:0070374	LGALS9
GO:0070555	LGALS9
GO:0071346	LGALS9
GO:0071636	LGALS9
GO:0071639	LGALS9
GO:0098586	LGALS9
GO:1901224	LGALS9
GO:2000510	LGALS9
GO:2000562	LGALS9
GO:2000563	LGALS9
GO:2000670	LGALS9
GO:2001190	LGALS9
GO:2001200	LGALS9
GO:2001269	LGALS9
GO:0001678	STXBP3
GO:0007420	STXBP3
GO:0022615	STXBP3
GO:0030073	STXBP3
GO:0032868	STXBP3
GO:0043312	STXBP3
GO:0045955	STXBP3
GO:0046325	STXBP3
GO:0070527	STXBP3
GO:0071346	STXBP3
GO:0001867	MASP2
GO:0001867	MASP2
GO:0006508	MASP2
GO:0006958	MASP2
GO:0000045	AP4M1
GO:0006605	AP4M1
GO:0006622	AP4M1
GO:0006886	AP4M1
GO:0006886	AP4M1
GO:0006892	AP4M1
GO:0006895	AP4M1
GO:0008104	AP4M1
GO:0016192	AP4M1
GO:0071806	AP4M1
GO:0090160	AP4M1
GO:1903361	AP4M1
GO:0006397	ARVCF
GO:0007155	ARVCF
GO:0008380	ARVCF
GO:0016339	ARVCF
GO:0008150	SMAP
GO:0045921	RAB27B
GO:0048488	RAB27B
GO:0071985	RAB27B
GO:0099641	RAB27B
GO:0006915	HRK
GO:0031334	HRK
GO:0043065	HRK
GO:0090200	HRK
GO:0000902	AP3B1
GO:0002224	AP3B1
GO:0002244	AP3B1
GO:0003016	AP3B1
GO:0006622	AP3B1
GO:0006882	AP3B1
GO:0006886	AP3B1
GO:0006954	AP3B1
GO:0007040	AP3B1
GO:0007283	AP3B1
GO:0007338	AP3B1
GO:0007596	AP3B1
GO:0008089	AP3B1
GO:0016192	AP3B1
GO:0030851	AP3B1
GO:0032438	AP3B1
GO:0032438	AP3B1
GO:0034394	AP3B1
GO:0035654	AP3B1
GO:0036211	AP3B1
GO:0042789	AP3B1
GO:0045944	AP3B1
GO:0046907	AP3B1
GO:0048007	AP3B1
GO:0048490	AP3B1
GO:0048872	AP3B1
GO:0050790	AP3B1
GO:0051138	AP3B1
GO:0060155	AP3B1
GO:0060425	AP3B1
GO:0090152	AP3B1
GO:0098773	AP3B1
GO:1903232	AP3B1
GO:0008202	SULT2B1
GO:0008202	SULT2B1
GO:0008203	SULT2B1
GO:0008285	SULT2B1
GO:0045606	SULT2B1
GO:0050427	SULT2B1
GO:0031663	TLR4
GO:0043406	TLR4
GO:0051092	TLR4
GO:0031663	TLR4
GO:0031663	TLR4
GO:0032496	TLR4
GO:0051092	TLR4
GO:0002224	TLR4
GO:0002246	TLR4
GO:0002322	TLR4
GO:0002537	TLR4
GO:0002730	TLR4
GO:0002755	TLR4
GO:0002755	TLR4
GO:0006809	TLR4
GO:0006909	TLR4
GO:0006955	TLR4
GO:0007252	TLR4
GO:0007254	TLR4
GO:0010572	TLR4
GO:0010628	TLR4
GO:0010628	TLR4
GO:0010628	TLR4
GO:0010628	TLR4
GO:0010628	TLR4
GO:0014002	TLR4
GO:0014911	TLR4
GO:0016046	TLR4
GO:0030890	TLR4
GO:0032496	TLR4
GO:0032496	TLR4
GO:0032497	TLR4
GO:0032689	TLR4
GO:0032700	TLR4
GO:0032707	TLR4
GO:0032715	TLR4
GO:0032720	TLR4
GO:0032722	TLR4
GO:0032727	TLR4
GO:0032728	TLR4
GO:0032729	TLR4
GO:0032731	TLR4
GO:0032731	TLR4
GO:0032732	TLR4
GO:0032733	TLR4
GO:0032735	TLR4
GO:0032735	TLR4
GO:0032755	TLR4
GO:0032755	TLR4
GO:0032755	TLR4
GO:0032757	TLR4
GO:0032757	TLR4
GO:0032757	TLR4
GO:0032760	TLR4
GO:0032760	TLR4
GO:0032760	TLR4
GO:0034142	TLR4
GO:0035666	TLR4
GO:0036120	TLR4
GO:0042088	TLR4
GO:0042116	TLR4
GO:0042742	TLR4
GO:0042742	TLR4
GO:0043032	TLR4
GO:0043123	TLR4
GO:0045087	TLR4
GO:0045087	TLR4
GO:0045342	TLR4
GO:0045348	TLR4
GO:0045429	TLR4
GO:0045671	TLR4
GO:0045944	TLR4
GO:0046330	TLR4
GO:0048661	TLR4
GO:0050729	TLR4
GO:0050729	TLR4
GO:0050829	TLR4
GO:0051092	TLR4
GO:0051092	TLR4
GO:0051092	TLR4
GO:0051770	TLR4
GO:0060729	TLR4
GO:0060907	TLR4
GO:0070371	TLR4
GO:0070373	TLR4
GO:0070374	TLR4
GO:0070427	TLR4
GO:0070430	TLR4
GO:0070431	TLR4
GO:0070434	TLR4
GO:0071222	TLR4
GO:0071222	TLR4
GO:0071222	TLR4
GO:0071222	TLR4
GO:0071223	TLR4
GO:0071260	TLR4
GO:0071346	TLR4
GO:0120163	TLR4
GO:0140052	TLR4
GO:0140052	TLR4
GO:1900017	TLR4
GO:1900017	TLR4
GO:1900227	TLR4
GO:1901224	TLR4
GO:1903223	TLR4
GO:1903428	TLR4
GO:1903974	TLR4
GO:1904466	TLR4
GO:1904646	TLR4
GO:1904646	TLR4
GO:2000343	TLR4
GO:0007266	RHOD
GO:0030032	RHOD
GO:0030335	RHOD
GO:0045785	RHOD
GO:0048041	RHOD
GO:0050790	RHOD
GO:0051017	RHOD
GO:0051056	RHOD
GO:0000122	APBB1
GO:0006325	APBB1
GO:0006915	APBB1
GO:0006939	APBB1
GO:0006974	APBB1
GO:0007165	APBB1
GO:0007409	APBB1
GO:0043065	APBB1
GO:0043967	APBB1
GO:0045893	APBB1
GO:0045944	APBB1
GO:0050714	APBB1
GO:1902807	APBB1
GO:0098586	LGALS8
GO:0098792	LGALS8
GO:0098792	LGALS8
GO:1904977	LGALS8
GO:0006120	NDUFS8
GO:0006120	NDUFS8
GO:0006120	NDUFS8
GO:0006979	NDUFS8
GO:0009060	NDUFS8
GO:0032981	NDUFS8
GO:0032981	NDUFS8
GO:0032981	NDUFS8
GO:0042776	NDUFS8
GO:0005975	HAS3
GO:0030213	HAS3
GO:0030213	HAS3
GO:0030213	HAS3
GO:0045226	HAS3
GO:0045893	HAS3
GO:0085029	HAS3
GO:1900106	HAS3
GO:0006915	TNFRSF10A
GO:0007165	TNFRSF10A
GO:0007250	TNFRSF10A
GO:0007250	TNFRSF10A
GO:0008625	TNFRSF10A
GO:0036462	TNFRSF10A
GO:0036462	TNFRSF10A
GO:0071260	TNFRSF10A
GO:0097191	TNFRSF10A
GO:0042994	NFKBIE
GO:0007193	GRM8
GO:0007196	GRM8
GO:0007601	GRM8
GO:0007193	CORT
GO:0007268	CORT
GO:0006511	PSMD11
GO:0043161	PSMD11
GO:0043248	PSMD11
GO:0048863	PSMD11
GO:0043161	PSMD12
GO:0006511	PSMD9
GO:0032024	PSMD9
GO:0045893	PSMD9
GO:0045893	PSMD9
GO:0046676	PSMD9
GO:0070682	PSMD9
GO:0007417	RNF103
GO:0016567	RNF103
GO:0016567	RNF103
GO:0030433	RNF103
GO:1904380	RNF103
GO:0010628	BMPR1B
GO:0001502	BMPR1B
GO:0001550	BMPR1B
GO:0001649	BMPR1B
GO:0001654	BMPR1B
GO:0002063	BMPR1B
GO:0002063	BMPR1B
GO:0006468	BMPR1B
GO:0006954	BMPR1B
GO:0021953	BMPR1B
GO:0030166	BMPR1B
GO:0030166	BMPR1B
GO:0030501	BMPR1B
GO:0030509	BMPR1B
GO:0030509	BMPR1B
GO:0031290	BMPR1B
GO:0032332	BMPR1B
GO:0042698	BMPR1B
GO:0045669	BMPR1B
GO:0045944	BMPR1B
GO:0060041	BMPR1B
GO:0060350	BMPR1B
GO:0060350	BMPR1B
GO:0061036	BMPR1B
GO:0061036	BMPR1B
GO:0071773	BMPR1B
GO:0071902	BMPR1B
GO:1902043	BMPR1B
GO:1902731	BMPR1B
GO:1902731	BMPR1B
GO:0007165	SIRPB1
GO:0007166	SIRPB1
GO:0006825	ATOX1
GO:0006878	ATOX1
GO:0006979	ATOX1
GO:0007218	AGRP
GO:0007623	AGRP
GO:0007631	AGRP
GO:0009755	AGRP
GO:0032868	AGRP
GO:0042755	AGRP
GO:0048571	AGRP
GO:0060135	AGRP
GO:0060259	AGRP
GO:0060259	AGRP
GO:0007596	F2RL2
GO:0009611	F2RL2
GO:0030168	F2RL2
GO:0070493	F2RL2
GO:0002076	MEN1
GO:0045668	MEN1
GO:0000122	MEN1
GO:0000122	MEN1
GO:0000122	MEN1
GO:0000122	MEN1
GO:0000165	MEN1
GO:0000278	MEN1
GO:0001933	MEN1
GO:0003309	MEN1
GO:0006281	MEN1
GO:0006325	MEN1
GO:0006974	MEN1
GO:0007420	MEN1
GO:0008285	MEN1
GO:0009411	MEN1
GO:0010332	MEN1
GO:0010812	MEN1
GO:0030511	MEN1
GO:0032092	MEN1
GO:0032925	MEN1
GO:0043433	MEN1
GO:0043433	MEN1
GO:0045736	MEN1
GO:0045786	MEN1
GO:0045892	MEN1
GO:0045944	MEN1
GO:0046329	MEN1
GO:0046697	MEN1
GO:0050680	MEN1
GO:0051568	MEN1
GO:0051568	MEN1
GO:0051568	MEN1
GO:0051974	MEN1
GO:0061469	MEN1
GO:0071333	MEN1
GO:0071375	MEN1
GO:0071559	MEN1
GO:1902807	MEN1
GO:0000122	CBX4
GO:0006325	CBX4
GO:0016925	CBX4
GO:0043066	CBX4
GO:0045892	CBX4
GO:0045048	GET1
GO:0045048	GET1
GO:0045048	GET1
GO:0050821	GET1
GO:0050821	GET1
GO:0071816	GET1
GO:0071816	GET1
GO:0006783	PGRMC1
GO:0000122	SUPT5H
GO:0000122	SUPT5H
GO:0006368	SUPT5H
GO:0006368	SUPT5H
GO:0016239	SUPT5H
GO:0032785	SUPT5H
GO:0032785	SUPT5H
GO:0032786	SUPT5H
GO:0034243	SUPT5H
GO:0045944	SUPT5H
GO:0140673	SUPT5H
GO:0001541	TAF4
GO:0006282	TAF4
GO:0006352	TAF4
